Participant,Session,Radius_pre,Radius_post,Metric_pre,Metric_post,Correlation,p_value,Network
P15,S13,90,100,ZCR,Entrainment,-0.3229075625236211,0.08177933007019195,Limbic
P15,S13,90,100,ZCR,Fluidity,-0.020753893649092692,0.9133174337561198,Limbic
P15,S13,90,100,ZCR,Complexity,0.22834867905012446,0.22486729450598097,Limbic
P15,S13,90,100,Salience,ZCR,-0.48075415657662646,0.007162374583699173,Limbic
P15,S13,90,100,Salience,Salience,0.34184618012035584,0.06446419253005672,Limbic
P15,S13,90,100,Salience,Entrainment,0.32547809703653063,0.07923991097083444,Limbic
P15,S13,90,100,Salience,Fluidity,0.2660069895920228,0.15536949150886062,Limbic
P15,S13,90,100,Salience,Complexity,-0.4137773981185508,0.023025754750783188,Limbic
P15,S13,90,100,Entrainment,ZCR,-0.20589244964075032,0.2750317351903952,Limbic
P15,S13,90,100,Entrainment,Salience,0.2152405261474263,0.253338512024212,Limbic
P15,S13,90,100,Entrainment,Entrainment,0.2263049531121137,0.22915766097046525,Limbic
P15,S13,90,100,Entrainment,Fluidity,-0.06425725734585866,0.7358565185214296,Limbic
P15,S13,90,100,Entrainment,Complexity,-0.17787810005212654,0.34700781868213126,Limbic
P15,S13,90,100,Fluidity,ZCR,-0.3414197838704324,0.06481964305239586,Limbic
P15,S13,90,100,Fluidity,Salience,0.15480002773697177,0.4140496116329112,Limbic
P15,S13,90,100,Fluidity,Entrainment,0.21773493334981436,0.24774601026454082,Limbic
P15,S13,90,100,Fluidity,Fluidity,0.11542409965415731,0.5436013397103924,Limbic
P15,S13,90,100,Fluidity,Complexity,-0.13687807052041803,0.47074883944235524,Limbic
P15,S13,90,100,Complexity,ZCR,0.41762141429948707,0.021660049062806035,Limbic
P15,S13,90,100,Complexity,Salience,-0.21367480274294587,0.25689100467364523,Limbic
P15,S13,90,100,Complexity,Entrainment,-0.34360219850114615,0.06301634461183521,Limbic
P15,S13,90,100,Complexity,Fluidity,-0.15541519674498822,0.4121739840744216,Limbic
P15,S13,90,100,Complexity,Complexity,0.32484611543339226,0.0798585498356556,Limbic
P15,S13,100,5,ZCR,ZCR,-0.005361594254625887,0.9775672705465923,Limbic
P15,S13,100,5,ZCR,Salience,-0.14595758607510606,0.44153225206620994,Limbic
P15,S13,100,5,ZCR,Entrainment,-0.06318442164604504,0.7401145053953462,Limbic
P15,S13,100,5,ZCR,Fluidity,0.20060878531505827,0.28780758307058635,Limbic
P15,S13,100,5,ZCR,Complexity,0.10703392353284194,0.5734623591114478,Limbic
P15,S13,100,5,Salience,ZCR,-0.16120677009455245,0.3947506413478099,Limbic
P15,S13,100,5,Salience,Salience,0.34110826339254285,0.06508029594210549,Limbic
P15,S13,100,5,Salience,Entrainment,0.26309916024355073,0.16010715068629697,Limbic
P15,S13,100,5,Salience,Fluidity,-0.10347888978131331,0.5863324881710233,Limbic
P15,S13,100,5,Salience,Complexity,-0.24976623067656856,0.18315355748502687,Limbic
P15,S13,100,5,Entrainment,ZCR,0.11635151474529959,0.5403461296996085,Limbic
P15,S13,100,5,Entrainment,Salience,-0.0871137848700505,0.647139781643928,Limbic
P15,S13,100,5,Entrainment,Entrainment,-0.2072714301696274,0.27175858298635247,Limbic
P15,S13,100,5,Entrainment,Fluidity,-0.15167542274171392,0.42364980204391833,Limbic
P15,S13,100,5,Entrainment,Complexity,0.17012240793635133,0.36876892020576946,Limbic
P15,S13,100,5,Fluidity,ZCR,0.01396315934239599,0.9416206647508328,Limbic
P15,S13,100,5,Fluidity,Salience,0.14034924110262303,0.45946174956212227,Limbic
P15,S13,100,5,Fluidity,Entrainment,0.05544394040613403,0.7710520843034511,Limbic
P15,S13,100,5,Fluidity,Fluidity,-0.15783703375728814,0.4048363353322232,Limbic
P15,S13,100,5,Fluidity,Complexity,-0.11679554228732579,0.5387908708338995,Limbic
P15,S13,100,5,Complexity,ZCR,-0.013664466329376013,0.9428674448028076,Limbic
P15,S13,100,5,Complexity,Salience,-0.12410894346118853,0.5134844199897148,Limbic
P15,S13,100,5,Complexity,Entrainment,-0.042678579860940064,0.8228124131995718,Limbic
P15,S13,100,5,Complexity,Fluidity,0.2619503163255703,0.1620070886048866,Limbic
P15,S13,100,5,Complexity,Complexity,0.020516439789583285,0.9143055701950724,Limbic
P15,S13,100,50,ZCR,ZCR,0.26198304973132824,0.1619527330911142,Limbic
P15,S13,100,50,ZCR,Salience,-0.25346772984861976,0.17653498942333412,Limbic
P15,S13,100,50,ZCR,Entrainment,-0.2136936803369755,0.2568479793728089,Limbic
P15,S13,100,50,ZCR,Fluidity,-0.15140633281793991,0.4244822811954197,Limbic
P15,S13,100,50,ZCR,Complexity,0.2816034504567451,0.13166584801406525,Limbic
P15,S13,100,50,Salience,ZCR,-0.3836390335934158,0.03636450992835726,Limbic
P15,S13,100,50,Salience,Salience,0.31039736702178855,0.09503829506613216,Limbic
P15,S13,100,50,Salience,Entrainment,0.28472085516391676,0.12726462905262043,Limbic
P15,S13,100,50,Salience,Fluidity,0.3410396102814559,0.06513784852328594,Limbic
P15,S13,100,50,Salience,Complexity,-0.4598837445846526,0.01056049756385695,Limbic
P15,S13,100,50,Entrainment,ZCR,-0.23028408959318902,0.22085462546560863,Limbic
P15,S13,100,50,Entrainment,Salience,0.2407573097467538,0.19998331572866052,Limbic
P15,S13,100,50,Entrainment,Entrainment,0.1294510158041055,0.4953768480034922,Limbic
P15,S13,100,50,Entrainment,Fluidity,0.22709698371809,0.22748847549871348,Limbic
P15,S13,100,50,Entrainment,Complexity,-0.2570191873469967,0.17034481375270705,Limbic
P15,S13,100,50,Fluidity,ZCR,-0.3122367469366398,0.09299294348982903,Limbic
P15,S13,100,50,Fluidity,Salience,0.17903862054250194,0.34381947862962214,Limbic
P15,S13,100,50,Fluidity,Entrainment,0.18993473864340782,0.31475240795638215,Limbic
P15,S13,100,50,Fluidity,Fluidity,0.26792047582399336,0.15230728438198915,Limbic
P15,S13,100,50,Fluidity,Complexity,-0.29614160750506324,0.11206266285512555,Limbic
P15,S13,100,50,Complexity,ZCR,0.3459168968880762,0.0611468144643299,Limbic
P15,S13,100,50,Complexity,Salience,-0.2080729949569664,0.2698676226541278,Limbic
P15,S13,100,50,Complexity,Entrainment,-0.2076242792243349,0.2709251278540491,Limbic
P15,S13,100,50,Complexity,Fluidity,-0.31415564959760456,0.09089492986938966,Limbic
P15,S13,100,50,Complexity,Complexity,0.406759345367939,0.025701204382845923,Limbic
P15,S13,100,100,ZCR,ZCR,0.32569356601518196,0.07902983514594053,Limbic
P15,S13,100,100,ZCR,Salience,-0.2310834279253156,0.21921161308525278,Limbic
P15,S13,100,100,ZCR,Entrainment,-0.31430047044183673,0.09073806374458263,Limbic
P15,S13,100,100,ZCR,Fluidity,-0.022235984901168,0.9071528034943808,Limbic
P15,S13,100,100,ZCR,Complexity,0.21633983707643228,0.25086368577803686,Limbic
P15,S13,100,100,Salience,ZCR,-0.4715372206853953,0.008526823927312494,Limbic
P15,S13,100,100,Salience,Salience,0.3509453247916231,0.05723512647742675,Limbic
P15,S13,100,100,Salience,Entrainment,0.33423942579156407,0.07103781832496893,Limbic
P15,S13,100,100,Salience,Fluidity,0.26021026023134936,0.1649153037932987,Limbic
P15,S13,100,100,Salience,Complexity,-0.4198678902371532,0.020893250228191745,Limbic
P15,S13,100,100,Entrainment,ZCR,-0.22639786240298876,0.22896143152617732,Limbic
P15,S13,100,100,Entrainment,Salience,0.21499067712319508,0.2539032184755966,Limbic
P15,S13,100,100,Entrainment,Entrainment,0.250506253191527,0.1818166430982983,Limbic
P15,S13,100,100,Entrainment,Fluidity,-0.07204893161046962,0.7051689491297326,Limbic
P15,S13,100,100,Entrainment,Complexity,-0.19137772983619927,0.31102112432052353,Limbic
P15,S13,100,100,Fluidity,ZCR,-0.39995863944258875,0.028531005524554676,Limbic
P15,S13,100,100,Fluidity,Salience,0.14680047008144817,0.43887077372148176,Limbic
P15,S13,100,100,Fluidity,Entrainment,0.24735308030133604,0.18756091041561185,Limbic
P15,S13,100,100,Fluidity,Fluidity,0.09451138500766523,0.6193453009114008,Limbic
P15,S13,100,100,Fluidity,Complexity,-0.20001732672421718,0.2892608840922684,Limbic
P15,S13,100,100,Complexity,ZCR,0.42860237680457614,0.01812110793987193,Limbic
P15,S13,100,100,Complexity,Salience,-0.20987161949844674,0.26565563131955994,Limbic
P15,S13,100,100,Complexity,Entrainment,-0.3642473616134266,0.047830893167804533,Limbic
P15,S13,100,100,Complexity,Fluidity,-0.1467023475097704,0.439180155263507,Limbic
P15,S13,100,100,Complexity,Complexity,0.3361222010898621,0.0693643721478257,Limbic
P15,S14,5,5,ZCR,ZCR,0.14977263910321464,0.44683890858640746,Limbic
P15,S14,5,5,ZCR,Salience,-0.04116383863043545,0.8352480268541187,Limbic
P15,S14,5,5,ZCR,Entrainment,0.005179936462784515,0.9791296526320283,Limbic
P15,S14,5,5,ZCR,Fluidity,0.05055897989324376,0.7983378831600791,Limbic
P15,S14,5,5,ZCR,Complexity,-0.1533707007809545,0.43586929606507935,Limbic
P15,S14,5,5,Salience,ZCR,-0.06799547532533004,0.7310023413483872,Limbic
P15,S14,5,5,Salience,Salience,0.20950442981214407,0.2846279790546475,Limbic
P15,S14,5,5,Salience,Entrainment,-0.12052034220650912,0.5412714768074793,Limbic
P15,S14,5,5,Salience,Fluidity,0.014413403181568363,0.9419693285976753,Limbic
P15,S14,5,5,Salience,Complexity,0.21124949667218113,0.2805433796974702,Limbic
P15,S14,5,5,Entrainment,ZCR,-0.26369973689262316,0.1751333096996282,Limbic
P15,S14,5,5,Entrainment,Salience,-0.05100431287481272,0.7965981609854842,Limbic
P15,S14,5,5,Entrainment,Entrainment,0.16308507783935627,0.4069950180216564,Limbic
P15,S14,5,5,Entrainment,Fluidity,-0.2601078391877825,0.18130281286324557,Limbic
P15,S14,5,5,Entrainment,Complexity,-0.003621747937944106,0.9854069090228588,Limbic
P15,S14,5,5,Fluidity,ZCR,0.08264331705133215,0.6758842364548956,Limbic
P15,S14,5,5,Fluidity,Salience,-0.351353896693757,0.06674640643665282,Limbic
P15,S14,5,5,Fluidity,Entrainment,0.028686597239448233,0.8847866352749127,Limbic
P15,S14,5,5,Fluidity,Fluidity,0.27678078630102576,0.15391345133059842,Limbic
P15,S14,5,5,Fluidity,Complexity,0.14759605254213032,0.453545820521292,Limbic
P15,S14,5,5,Complexity,ZCR,0.08602200963753817,0.6633874174595011,Limbic
P15,S14,5,5,Complexity,Salience,-0.2065197473386195,0.29170137495242654,Limbic
P15,S14,5,5,Complexity,Entrainment,-0.1088590742003051,0.5813534772473958,Limbic
P15,S14,5,5,Complexity,Fluidity,0.11224022877009157,0.5695982914187936,Limbic
P15,S14,5,5,Complexity,Complexity,0.0009344456400802725,0.9962346584222807,Limbic
P15,S14,5,50,ZCR,ZCR,0.14359100085163512,0.4660253216974154,Limbic
P15,S14,5,50,ZCR,Salience,-0.34531534636168304,0.0718997522897149,Limbic
P15,S14,5,50,ZCR,Entrainment,-0.061201952071946265,0.7570360144933577,Limbic
P15,S14,5,50,ZCR,Fluidity,-0.09277818037465724,0.6386635649907023,Limbic
P15,S14,5,50,ZCR,Complexity,-0.0057719638222950495,0.9767449336732388,Limbic
P15,S14,5,50,Salience,ZCR,-0.0795698614103809,0.6873256345165852,Limbic
P15,S14,5,50,Salience,Salience,0.3721645439607658,0.0511488734182391,Limbic
P15,S14,5,50,Salience,Entrainment,0.2555911418767931,0.189274059359143,Limbic
P15,S14,5,50,Salience,Fluidity,0.034492982736580885,0.8616691748350558,Limbic
P15,S14,5,50,Salience,Complexity,-0.09359074071112536,0.6357146919118767,Limbic
P15,S14,5,50,Entrainment,ZCR,-0.037270315847227925,0.8506496610581649,Limbic
P15,S14,5,50,Entrainment,Salience,0.18706176001500902,0.3405096426668245,Limbic
P15,S14,5,50,Entrainment,Entrainment,0.2118840143823138,0.27906752730559115,Limbic
P15,S14,5,50,Entrainment,Fluidity,-0.040192897055671084,0.8390834539765573,Limbic
P15,S14,5,50,Entrainment,Complexity,-0.21720388205947966,0.26688955529386627,Limbic
P15,S14,5,50,Fluidity,ZCR,0.18162330879459737,0.35498221717729617,Limbic
P15,S14,5,50,Fluidity,Salience,-0.5429178413882738,0.0028333268225503696,Limbic
P15,S14,5,50,Fluidity,Entrainment,-0.28017942930312995,0.14871505445994831,Limbic
P15,S14,5,50,Fluidity,Fluidity,0.03649282387706106,0.8537318105304477,Limbic
P15,S14,5,50,Fluidity,Complexity,0.35614444985701343,0.06286549467604705,Limbic
P15,S14,5,50,Complexity,ZCR,0.07752569305422685,0.6949730284251345,Limbic
P15,S14,5,50,Complexity,Salience,-0.22508069523476534,0.2494995841674672,Limbic
P15,S14,5,50,Complexity,Entrainment,-0.21357914577863873,0.27514915687534613,Limbic
P15,S14,5,50,Complexity,Fluidity,0.08399932226346973,0.6708584320260387,Limbic
P15,S14,5,50,Complexity,Complexity,0.15116551715052629,0.44257493775393875,Limbic
P15,S14,5,100,ZCR,ZCR,0.15845260092217972,0.4206279490729595,Limbic
P15,S14,5,100,ZCR,Salience,-0.3107338319521899,0.1075259312807946,Limbic
P15,S14,5,100,ZCR,Entrainment,-0.16361104377567998,0.405463001915217,Limbic
P15,S14,5,100,ZCR,Fluidity,0.03988296500013076,0.8403085138980545,Limbic
P15,S14,5,100,ZCR,Complexity,-0.005653825736342891,0.9772207854403514,Limbic
P15,S14,5,100,Salience,ZCR,-0.06918706328544108,0.7264650097556047,Limbic
P15,S14,5,100,Salience,Salience,0.26312772399545875,0.17610580679035628,Limbic
P15,S14,5,100,Salience,Entrainment,0.1812137896547747,0.356086586298322,Limbic
P15,S14,5,100,Salience,Fluidity,-0.007766224579071557,0.9687134964117317,Limbic
P15,S14,5,100,Salience,Complexity,0.10062893407552165,0.6104032873544815,Limbic
P15,S14,5,100,Entrainment,ZCR,-0.09112675141427275,0.6446733450986157,Limbic
P15,S14,5,100,Entrainment,Salience,0.11327812956026853,0.5660113873417681,Limbic
P15,S14,5,100,Entrainment,Entrainment,0.037159628203381256,0.8510883212805513,Limbic
P15,S14,5,100,Entrainment,Fluidity,0.11188847976008995,0.5708162194686787,Limbic
P15,S14,5,100,Entrainment,Complexity,-0.13007085501440754,0.5094450701485203,Limbic
P15,S14,5,100,Fluidity,ZCR,0.0674968285563479,0.7329037311579432,Limbic
P15,S14,5,100,Fluidity,Salience,-0.47535809453675093,0.010574146112974327,Limbic
P15,S14,5,100,Fluidity,Entrainment,-0.16690733134829155,0.3959358016210249,Limbic
P15,S14,5,100,Fluidity,Fluidity,-0.034604511754449965,0.8612261628842266,Limbic
P15,S14,5,100,Fluidity,Complexity,0.24694982524235978,0.2051947655559558,Limbic
P15,S14,5,100,Complexity,ZCR,0.09805478970693357,0.6196119254664318,Limbic
P15,S14,5,100,Complexity,Salience,-0.1336731814043703,0.49768515056314294,Limbic
P15,S14,5,100,Complexity,Entrainment,0.1390242286308653,0.4804710693616218,Limbic
P15,S14,5,100,Complexity,Fluidity,-0.11055572518465656,0.5754414232694759,Limbic
P15,S14,5,100,Complexity,Complexity,-0.003968563039928291,0.9840096570237531,Limbic
P15,S14,10,5,ZCR,ZCR,0.2525013411069734,0.1948650673830119,Limbic
P15,S14,10,5,ZCR,Salience,-0.06658436028468391,0.7363870527534443,Limbic
P15,S14,10,5,ZCR,Entrainment,-0.03680591698314046,0.8524903851955377,Limbic
P15,S14,10,5,ZCR,Fluidity,0.05585880355290679,0.7776971054490138,Limbic
P15,S14,10,5,ZCR,Complexity,-0.017189549370517157,0.9308163865853288,Limbic
P15,S14,10,5,Salience,ZCR,-0.13613430191577452,0.489729701751384,Limbic
P15,S14,10,5,Salience,Salience,0.24632892940418244,0.20637290247223322,Limbic
P15,S14,10,5,Salience,Entrainment,-0.06429233101885024,0.7451591878081169,Limbic
P15,S14,10,5,Salience,Fluidity,-0.0012419659778551417,0.9949955209651064,Limbic
P15,S14,10,5,Salience,Complexity,0.04063951781936016,0.837318754172758,Limbic
P15,S14,10,5,Entrainment,ZCR,-0.15969870014954948,0.4169362294605238,Limbic
P15,S14,10,5,Entrainment,Salience,-0.0951240000379074,0.6301651270165334,Limbic
P15,S14,10,5,Entrainment,Entrainment,-0.01151973807518343,0.9536057703359011,Limbic
P15,S14,10,5,Entrainment,Fluidity,-0.28526300403850724,0.14117672109476656,Limbic
P15,S14,10,5,Entrainment,Complexity,0.10234218475687798,0.6043062591339958,Limbic
P15,S14,10,5,Fluidity,ZCR,-0.12685441137760115,0.5200596609601936,Limbic
P15,S14,10,5,Fluidity,Salience,0.007373347505354965,0.9702955086398612,Limbic
P15,S14,10,5,Fluidity,Entrainment,0.3112837559960054,0.10687221972198473,Limbic
P15,S14,10,5,Fluidity,Fluidity,0.23394352784159222,0.23084369423928533,Limbic
P15,S14,10,5,Fluidity,Complexity,-0.05614622190717708,0.7765817949301203,Limbic
P15,S14,10,5,Complexity,ZCR,0.023397230589773374,0.9059267814834541,Limbic
P15,S14,10,5,Complexity,Salience,-0.2150306830371739,0.271822089685158,Limbic
P15,S14,10,5,Complexity,Entrainment,0.09141567621933719,0.6436203157572086,Limbic
P15,S14,10,5,Complexity,Fluidity,0.10560520147084344,0.5927658442076134,Limbic
P15,S14,10,5,Complexity,Complexity,-0.0035802059511885545,0.9855742766805945,Limbic
P15,S14,10,50,ZCR,ZCR,0.3165652346950778,0.1007440025983348,Limbic
P15,S14,10,50,ZCR,Salience,-0.40280357332060546,0.03356748173401441,Limbic
P15,S14,10,50,ZCR,Entrainment,-0.1411274722773323,0.47378967591462484,Limbic
P15,S14,10,50,ZCR,Fluidity,-0.18139224541709537,0.3556050861080112,Limbic
P15,S14,10,50,ZCR,Complexity,0.09484950472398367,0.6311572200039663,Limbic
P15,S14,10,50,Salience,ZCR,-0.2613271897411794,0.17919166186345598,Limbic
P15,S14,10,50,Salience,Salience,0.47534097554113497,0.01057733698929485,Limbic
P15,S14,10,50,Salience,Entrainment,0.3916302456577588,0.039305131027909015,Limbic
P15,S14,10,50,Salience,Fluidity,0.1748351413873872,0.3735501879779824,Limbic
P15,S14,10,50,Salience,Complexity,-0.24725597092652576,0.20461555698251627,Limbic
P15,S14,10,50,Entrainment,ZCR,0.02412956069462098,0.9029957888077726,Limbic
P15,S14,10,50,Entrainment,Salience,0.2536313711841439,0.1928072100965843,Limbic
P15,S14,10,50,Entrainment,Entrainment,0.3323505733169399,0.0839951637936622,Limbic
P15,S14,10,50,Entrainment,Fluidity,0.030208111705885998,0.8787191905456371,Limbic
P15,S14,10,50,Entrainment,Complexity,-0.4055755962030687,0.03225386742447896,Limbic
P15,S14,10,50,Fluidity,ZCR,0.10527068138983801,0.5939445681413384,Limbic
P15,S14,10,50,Fluidity,Salience,-0.20453910235908979,0.29645610674552003,Limbic
P15,S14,10,50,Fluidity,Entrainment,-0.3257964558047683,0.0906707334015438,Limbic
P15,S14,10,50,Fluidity,Fluidity,-0.18868204497507768,0.33626762202947724,Limbic
P15,S14,10,50,Fluidity,Complexity,0.2747648686165639,0.1570576078403481,Limbic
P15,S14,10,50,Complexity,ZCR,0.08028231311940974,0.6846673094247081,Limbic
P15,S14,10,50,Complexity,Salience,-0.3532599031073542,0.06518068520605147,Limbic
P15,S14,10,50,Complexity,Entrainment,-0.3340214301383683,0.08235480476602552,Limbic
P15,S14,10,50,Complexity,Fluidity,-0.1274399441919427,0.518119388238546,Limbic
P15,S14,10,50,Complexity,Complexity,0.343521154103043,0.0734885148476809,Limbic
P15,S14,10,100,ZCR,ZCR,0.30671755410254453,0.11239083598521983,Limbic
P15,S14,10,100,ZCR,Salience,-0.3813203863876285,0.04526985168635517,Limbic
P15,S14,10,100,ZCR,Entrainment,-0.16565309171103634,0.39954581085233914,Limbic
P15,S14,10,100,ZCR,Fluidity,-0.058977160332563144,0.7656199729552753,Limbic
P15,S14,10,100,ZCR,Complexity,0.09364710008305571,0.6355103581383047,Limbic
P15,S14,10,100,Salience,ZCR,-0.2226809846662848,0.2547165937338228,Limbic
P15,S14,10,100,Salience,Salience,0.3318333249219969,0.08450798008719304,Limbic
P15,S14,10,100,Salience,Entrainment,0.21799897090236708,0.26509950217250067,Limbic
P15,S14,10,100,Salience,Fluidity,0.16154032246738342,0.4115132664952458,Limbic
P15,S14,10,100,Salience,Complexity,-0.03315897757440689,0.866971204772913,Limbic
P15,S14,10,100,Entrainment,ZCR,-0.060848771461670385,0.7583968454578254,Limbic
P15,S14,10,100,Entrainment,Salience,0.21941263073625702,0.26193606941844216,Limbic
P15,S14,10,100,Entrainment,Entrainment,0.31165277001571223,0.10643522540036895,Limbic
P15,S14,10,100,Entrainment,Fluidity,0.1766509660230159,0.36852877702235465,Limbic
P15,S14,10,100,Entrainment,Complexity,-0.34148060426946625,0.07532810071252619,Limbic
P15,S14,10,100,Fluidity,ZCR,0.1879409692421247,0.3382038241936087,Limbic
P15,S14,10,100,Fluidity,Salience,-0.21159968386215006,0.2797282485377879,Limbic
P15,S14,10,100,Fluidity,Entrainment,-0.24519065931115538,0.20854472984908765,Limbic
P15,S14,10,100,Fluidity,Fluidity,-0.2682071000352903,0.16760188802126375,Limbic
P15,S14,10,100,Fluidity,Complexity,0.2786948938933047,0.15096998499258113,Limbic
P15,S14,10,100,Complexity,ZCR,0.08196406581355668,0.6784069016499179,Limbic
P15,S14,10,100,Complexity,Salience,-0.2607884833185,0.18012223289164264,Limbic
P15,S14,10,100,Complexity,Entrainment,-0.06800600620500169,0.7309622027726366,Limbic
P15,S14,10,100,Complexity,Fluidity,-0.27943265659698185,0.1498463187371249,Limbic
P15,S14,10,100,Complexity,Complexity,0.22129484774471472,0.25776236407869046,Limbic
P15,S14,20,5,ZCR,ZCR,0.26276668867165687,0.17672156059994792,Limbic
P15,S14,20,5,ZCR,Salience,-0.06653403004528972,0.7365793361582853,Limbic
P15,S14,20,5,ZCR,Entrainment,-0.002873561706731545,0.9884213470213088,Limbic
P15,S14,20,5,ZCR,Fluidity,0.14479018797891094,0.46227003052752097,Limbic
P15,S14,20,5,ZCR,Complexity,-0.06908923185829487,0.7268371948220319,Limbic
P15,S14,20,5,Salience,ZCR,-0.09807379811978102,0.6195437170589693,Limbic
P15,S14,20,5,Salience,Salience,0.1994857381983472,0.3088068403659592,Limbic
P15,S14,20,5,Salience,Entrainment,-0.16950430945560283,0.3885202754212788,Limbic
P15,S14,20,5,Salience,Fluidity,-0.04622654624691175,0.8153108214691775,Limbic
P15,S14,20,5,Salience,Complexity,0.09803219390645307,0.6196930106028319,Limbic
P15,S14,20,5,Entrainment,ZCR,-0.1483019282136179,0.45136490830036713,Limbic
P15,S14,20,5,Entrainment,Salience,-0.16664863401828886,0.396678874382951,Limbic
P15,S14,20,5,Entrainment,Entrainment,-0.14181088306490863,0.47162907509397334,Limbic
P15,S14,20,5,Entrainment,Fluidity,-0.2402169709137153,0.2182171585813199,Limbic
P15,S14,20,5,Entrainment,Complexity,0.2750539437412182,0.15660395695026047,Limbic
P15,S14,20,5,Fluidity,ZCR,-0.1787673664440797,0.3627263300715884,Limbic
P15,S14,20,5,Fluidity,Salience,0.2674762683960964,0.16880722833064388,Limbic
P15,S14,20,5,Fluidity,Entrainment,0.24684085158023247,0.2054012072662868,Limbic
P15,S14,20,5,Fluidity,Fluidity,-0.08587464565897984,0.6639306704002751,Limbic
P15,S14,20,5,Fluidity,Complexity,-0.2289934812085787,0.24114479546130918,Limbic
P15,S14,20,5,Complexity,ZCR,0.02995246374656734,0.8797381959874542,Limbic
P15,S14,20,5,Complexity,Salience,-0.250433241586677,0.1986703566779075,Limbic
P15,S14,20,5,Complexity,Entrainment,0.2208545913042672,0.25873469490720424,Limbic
P15,S14,20,5,Complexity,Fluidity,0.14072289341537095,0.4750711589362152,Limbic
P15,S14,20,5,Complexity,Complexity,-0.05622230100959887,0.7762866467473273,Limbic
P15,S14,20,50,ZCR,ZCR,0.3200243997973457,0.09687551338616823,Limbic
P15,S14,20,50,ZCR,Salience,-0.3797836351555708,0.04621728824347546,Limbic
P15,S14,20,50,ZCR,Entrainment,-0.1301368804983244,0.5092283034413423,Limbic
P15,S14,20,50,ZCR,Fluidity,-0.19269346039478338,0.3259038881583703,Limbic
P15,S14,20,50,ZCR,Complexity,0.10343395830560657,0.6004343881875063,Limbic
P15,S14,20,50,Salience,ZCR,-0.23827177939655814,0.22208118732462725,Limbic
P15,S14,20,50,Salience,Salience,0.47292980223886166,0.011034881778214288,Limbic
P15,S14,20,50,Salience,Entrainment,0.391343496078763,0.039462074609725416,Limbic
P15,S14,20,50,Salience,Fluidity,0.167041144493487,0.39555175226129424,Limbic
P15,S14,20,50,Salience,Complexity,-0.23839800114665688,0.22182906453094903,Limbic
P15,S14,20,50,Entrainment,ZCR,-0.043181734015933414,0.8272887867567598,Limbic
P15,S14,20,50,Entrainment,Salience,0.266976460061334,0.16963506346256146,Limbic
P15,S14,20,50,Entrainment,Entrainment,0.22447977734530106,0.2507993439291267,Limbic
P15,S14,20,50,Entrainment,Fluidity,0.025939088109487307,0.8957589577238037,Limbic
P15,S14,20,50,Entrainment,Complexity,-0.33283719131522194,0.08351488191103187,Limbic
P15,S14,20,50,Fluidity,ZCR,-0.28575881651536905,0.1404565663317065,Limbic
P15,S14,20,50,Fluidity,Salience,0.3212918185686673,0.09548646060144886,Limbic
P15,S14,20,50,Fluidity,Entrainment,0.39981170792200416,0.03503321622819312,Limbic
P15,S14,20,50,Fluidity,Fluidity,-0.026354284117674265,0.8940995967527354,Limbic
P15,S14,20,50,Fluidity,Complexity,-0.2827273217136653,0.14490150987159123,Limbic
P15,S14,20,50,Complexity,ZCR,0.13583576351335236,0.49069126650900885,Limbic
P15,S14,20,50,Complexity,Salience,-0.4538988561312721,0.015259547651078068,Limbic
P15,S14,20,50,Complexity,Entrainment,-0.40972950058406477,0.0303632541181534,Limbic
P15,S14,20,50,Complexity,Fluidity,-0.21091227548876465,0.28132976292576706,Limbic
P15,S14,20,50,Complexity,Complexity,0.374612483076178,0.04952122211246856,Limbic
P15,S14,20,100,ZCR,ZCR,0.3505135748488377,0.06744588634936685,Limbic
P15,S14,20,100,ZCR,Salience,-0.383587526076711,0.04390030257872833,Limbic
P15,S14,20,100,ZCR,Entrainment,-0.28044043356443304,0.14832111728268935,Limbic
P15,S14,20,100,ZCR,Fluidity,-0.04591468364369694,0.8165358377761388,Limbic
P15,S14,20,100,ZCR,Complexity,0.18436334943668126,0.3476454821244682,Limbic
P15,S14,20,100,Salience,ZCR,-0.2061340091190714,0.2926235739659159,Limbic
P15,S14,20,100,Salience,Salience,0.3513987093395951,0.06670926302705285,Limbic
P15,S14,20,100,Salience,Entrainment,0.3362866242076046,0.08017011034925334,Limbic
P15,S14,20,100,Salience,Fluidity,0.1183698916826636,0.5485642171971931,Limbic
P15,S14,20,100,Salience,Complexity,-0.06710536988282598,0.7343974841024984,Limbic
P15,S14,20,100,Entrainment,ZCR,-0.0875638375189316,0.6577135429732759,Limbic
P15,S14,20,100,Entrainment,Salience,0.18542029151986458,0.3448398523200808,Limbic
P15,S14,20,100,Entrainment,Entrainment,0.3744309113068374,0.04964052924518672,Limbic
P15,S14,20,100,Entrainment,Fluidity,0.005449856548810639,0.9780423766147512,Limbic
P15,S14,20,100,Entrainment,Complexity,-0.22324199728619645,0.25349059957624237,Limbic
P15,S14,20,100,Fluidity,ZCR,-0.23043753487509294,0.23810877246957518,Limbic
P15,S14,20,100,Fluidity,Salience,0.30597441881654985,0.11330860523385236,Limbic
P15,S14,20,100,Fluidity,Entrainment,0.1350065035010445,0.49336723790929315,Limbic
P15,S14,20,100,Fluidity,Fluidity,0.06890199289715715,0.7275496866191811,Limbic
P15,S14,20,100,Fluidity,Complexity,-0.11510955360382125,0.5597071419847746,Limbic
